PO_Number,Vendor_No,Unit_Price,Order_Date,Received_Date,Qty_Ordered,Qty_Received,Base_Unit_Price,Product_Code,Ordered_Value,Currency,Part_No
700291,MANU123,6.65,2018-10-02,2018-10-10,40,40,8.45,DESK,11001.37,USD,M124Pol45ER
700291,MANU123,96.84,2018-10-02,2018-10-10,1,1,122.99,MATS,11001.37,USD,FMTPrEnt432B
700292,MANU456,72.9,2018-10-04,2018-10-23,5,5,72.9,MATS,3817.87,,FMTPrEnt672B
700292,MANU456,52.36,2018-10-04,2018-10-23,3,3,52.36,MATS,3817.87,,FMTPrEnt672B
700298,MANU456,26.36,2018-10-10,2018-10-23,10,10,33.48,MATS,3344.35,USD,FLIPEnt648B
700297,MANU456,72.9,2018-10-10,2018-10-16,5,5,72.9,MATS,1889.42,,FMTPrEnt672B
700297,MANU456,85.61,2018-10-10,2018-10-16,2,2,85.61,MATS,1889.42,,FNEWiEnt72CH
700300,MANU456,80.09,2018-10-12,2018-11-06,2,2,80.09,MATS,1608.53,,FNEWiEnt60CH
700302,MANU123,34.54,2018-10-17,2018-10-23,10,10,43.87,MATS,8392.92,USD,111MedPol23ER
700302,MANU123,40.38,2018-10-17,2018-10-23,5,5,51.28,MATS,8392.92,USD,111DeePol27ER
700302,MANU123,38.24,2018-10-17,2018-10-23,10,10,48.56,MATS,8392.92,USD,111MedPol23ER
700302,MANU123,20.84,2018-10-17,2018-10-23,5,5,26.47,MATS,8392.92,USD,111LowPVC25EV
700302,MANU123,50.67,2018-10-17,2018-10-23,5,5,64.35,MATS,8392.92,USD,113AllPol23ER
700302,MANU123,17.87,2018-10-17,2018-10-23,5,5,22.69,MATS,8392.92,USD,113BlPVCLLBV
700302,MANU123,24.18,2018-10-17,2018-10-23,10,10,30.71,MATS,8392.92,USD,118DeePol27ER
700302,MANU123,29.62,2018-10-17,2018-10-23,10,10,37.62,MATS,8392.92,USD,121HFPol19ER
700302,MANU123,39.42,2018-10-17,2018-10-23,5,5,50.06,MATS,8392.92,USD,121HarPol19ER
700302,MANU123,49.19,2018-10-17,2018-10-23,4,4,62.47,MATS,8392.92,USD,121HFPol0ERA
700302,MANU123,33.07,2018-10-17,2018-10-23,15,15,42,MATS,8392.92,USD,121HarPVC20EV
700302,MANU123,18.78,2018-10-17,2018-10-23,20,20,23.85,MATS,8392.92,USD,121HarPol19ER
700302,MANU123,69.25,2018-10-17,2018-10-23,3,3,87.95,MATS,8392.92,USD,121HarPol19ER
700302,MANU123,37.08,2018-10-17,2018-10-23,2,2,47.09,MATS,8392.92,USD,123HarPol19ER
700302,MANU123,56.94,2018-10-17,2018-10-23,1,1,72.31,MATS,8392.92,USD,123HarPVC20LV
700302,MANU123,16.2,2018-10-17,2018-10-23,35,35,20.57,MATS,8392.92,USD,123TeTem48EG
700302,MANU123,21.32,2018-10-17,2018-10-23,5,5,27.08,MATS,8392.92,USD,129HarPVC20LV
700302,MANU123,12.23,2018-10-17,2018-10-23,15,15,15.53,MATS,8392.92,USD,311AntPVC26EV
700302,MANU123,23.52,2018-10-17,2018-10-23,20,20,29.87,MATS,8392.92,USD,313AntPVC26LV
700302,MANU123,16.75,2018-10-17,2018-10-23,5,5,21.27,MATS,8392.92,USD,ECORecRec48EP
700302,MANU123,19.68,2018-10-17,2018-10-23,15,15,24.99,MATS,8392.92,USD,ECORecRec51EP
700302,MANU123,30.35,2018-10-17,2018-10-23,5,5,38.54,MATS,8392.92,USD,ECOEvRec48EP
700302,MANU123,14.98,2018-10-17,2018-10-23,10,10,19.02,MATS,8392.92,USD,FCAAnAnt24GY
700302,MANU123,14.98,2018-10-17,2018-10-23,10,10,19.02,MATS,8392.92,USD,FCAAnAnt32BK
700302,MANU123,19.4,2018-10-17,2018-10-23,30,30,24.64,MATS,8392.92,USD,FCAAnAntXVBK
700302,MANU123,19.4,2018-10-17,2018-10-23,5,5,24.64,MATS,8392.92,USD,FCASyAnt35BK
700302,MANU123,31.35,2018-10-17,2018-10-23,5,5,39.81,MATS,8392.92,USD,FCDTeDes036G
700302,MANU123,15.69,2018-10-17,2018-10-23,3,3,19.93,PRES,8392.92,USD,FCVLaSte624A
700302,MANU123,9.42,2018-10-17,2018-10-23,5,5,11.96,MATS,8392.92,USD,FPD17Des722P
700302,MANU123,27.59,2018-10-17,2018-10-23,10,10,35.04,MATS,8392.92,USD,FPD19Des924P
700302,MANU123,6.65,2018-10-17,2018-10-23,40,40,8.45,DESK,8392.92,USD,M124Pol45ER
700302,MANU123,96.84,2018-10-17,2018-10-23,1,1,122.99,MATS,8392.92,USD,FMTPrEnt432B
700302,MANU123,61.5,2018-10-17,2018-10-23,1,1,78.11,MATS,8392.92,USD,FMTPrEnt239B
700303,MANU456,85.61,2018-10-18,2018-10-23,2,2,85.61,MATS,998.37,,FNEWiEnt72CH
700306,MANU456,85.61,2018-10-23,2018-11-13,1,1,85.61,MATS,3940.5,,FNEWiEnt60CH
700306,MANU456,65.57,2018-10-23,2018-11-13,1,1,65.57,MATS,3940.5,,FNEWiEnt72CH
700309,MANU123,34.54,2018-10-24,2018-10-30,10,10,43.87,MATS,7264.65,USD,111MedPol23ER
700309,MANU123,31.89,2018-10-24,2018-10-30,5,5,40.5,MATS,7264.65,USD,111MedPol23LR
700309,MANU123,40.38,2018-10-24,2018-10-30,5,5,51.28,MATS,7264.65,USD,111DeePol27ER
700309,MANU123,38.24,2018-10-24,2018-10-30,10,10,48.56,MATS,7264.65,USD,111MedPol23ER
700309,MANU123,20.84,2018-10-24,2018-10-30,10,10,26.47,MATS,7264.65,USD,111LowPVC25EV
700309,MANU123,17.87,2018-10-24,2018-10-30,5,5,22.69,MATS,7264.65,USD,113BlPVCLLBV
700309,MANU123,24.18,2018-10-24,2018-10-30,5,5,30.71,MATS,7264.65,USD,118DeePol27ER
700309,MANU123,27.65,2018-10-24,2018-10-30,5,5,35.12,MATS,7264.65,USD,119LowPVC25EV
700309,MANU123,13.21,2018-10-24,2018-10-30,10,10,16.78,MATS,7264.65,USD,119MedPol23SR
700309,MANU123,33.07,2018-10-24,2018-10-30,5,5,42,MATS,7264.65,USD,121HarPVC20EV
700309,MANU123,18.78,2018-10-24,2018-10-30,50,50,23.85,MATS,7264.65,USD,121HarPol19ER
700309,MANU123,16.2,2018-10-24,2018-10-30,10,10,20.57,MATS,7264.65,USD,123TeTem48EG
700309,MANU123,41.7,2018-10-24,2018-10-30,3,3,52.96,MATS,7264.65,USD,124StuPVC0PBV
700309,MANU123,67.25,2018-10-24,2018-10-30,2,2,85.41,MATS,7264.65,USD,124BlPVCHEBV
700309,MANU123,18.65,2018-10-24,2018-10-30,10,10,23.69,MATS,7264.65,USD,128HarPol0ERA
700309,MANU123,12.23,2018-10-24,2018-10-30,30,30,15.53,MATS,7264.65,USD,311AntPVC26EV
700309,MANU123,23.52,2018-10-24,2018-10-30,10,10,29.87,MATS,7264.65,USD,313AntPVC26LV
700309,MANU123,20.05,2018-10-24,2018-10-30,5,5,25.46,MATS,7264.65,USD,319AntPVC26LV
700309,MANU123,16.75,2018-10-24,2018-10-30,10,10,21.27,MATS,7264.65,USD,ECORecRec48EP
700309,MANU123,27,2018-10-24,2018-10-30,20,20,34.29,MATS,7264.65,USD,ECORecRec60EP
700309,MANU123,30.35,2018-10-24,2018-10-30,5,5,38.54,MATS,7264.65,USD,ECOEvRec48EP
700309,MANU123,15.99,2018-10-24,2018-10-30,5,5,20.31,MATS,7264.65,USD,ECOEvRec60EP
700309,MANU123,12.22,2018-10-24,2018-10-30,5,5,15.52,MATS,7264.65,USD,FCAPoAntA12S
700309,MANU123,14.98,2018-10-24,2018-10-30,10,10,19.02,MATS,7264.65,USD,FCAAnAnt24GY
700309,MANU123,14.98,2018-10-24,2018-10-30,10,10,19.02,MATS,7264.65,USD,FCAAnAnt32BK
700309,MANU123,19.4,2018-10-24,2018-10-30,25,25,24.64,MATS,7264.65,USD,FCAAnAntXVBK
700309,MANU123,19.4,2018-10-24,2018-10-30,25,25,24.64,MATS,7264.65,USD,FCASyAnt35BK
700309,MANU123,31.35,2018-10-24,2018-10-30,5,5,39.81,MATS,7264.65,USD,FCDTeDes036G
700309,MANU123,27.59,2018-10-24,2018-10-30,2,2,35.04,MATS,7264.65,USD,FPD19Des924P
700309,MANU123,6.65,2018-10-24,2018-10-30,30,30,8.45,DESK,7264.65,USD,M124Pol45ER
700313,MANU456,80.09,2018-10-27,2018-11-16,5,5,80.09,MATS,2093.49,,FNEWiEnt60CH
700313,MANU456,34.23,2018-10-27,2018-11-16,1,1,34.23,MATS,2093.49,,FNEWiEnt72CH
700313,MANU456,85.61,2018-10-27,2018-11-16,1,1,85.61,MATS,2093.49,,FNEWiEnt60CH
700316,MANU456,52.36,2018-11-02,2018-11-08,1,1,52.36,MATS,2069.26,,FMTPrEnt672B
700316,MANU456,85.61,2018-11-02,2018-11-08,5,5,85.61,MATS,2069.26,,FNEWiEnt60CH
700316,MANU456,65.57,2018-11-02,2018-11-08,1,1,65.57,MATS,2069.26,,FNEWiEnt72CH
700319,MANU456,72.9,2018-11-05,2018-11-22,2,2,72.9,MATS,2550.93,,FMTPrEnt672B
700319,MANU456,34.23,2018-11-05,2018-11-22,1,1,34.23,MATS,2550.93,,FNEWiEnt72CH
700319,MANU456,52.36,2018-11-05,2018-11-22,7,7,52.36,MATS,2550.93,,FMTPrEnt672B
700321,MANU456,26.36,2018-11-08,2018-11-21,20,20,33.48,MATS,3085.4,USD,FLIPEnt648B
700324,MANU123,34.54,2018-11-12,2018-11-12,5,5,43.87,MATS,13011.32,USD,111MedPol23ER
700324,MANU123,31.89,2018-11-12,2018-11-12,5,5,40.5,MATS,13011.32,USD,111MedPol23LR
700324,MANU123,40.38,2018-11-12,2018-11-12,5,5,51.28,MATS,13011.32,USD,111DeePol27ER
700324,MANU123,54.99,2018-11-12,2018-11-12,1,1,69.84,MATS,13011.32,USD,111AllPol23ER
700324,MANU123,38.24,2018-11-12,2018-11-12,10,10,48.56,MATS,13011.32,USD,111MedPol23ER
700324,MANU123,20.84,2018-11-12,2018-11-12,30,30,26.47,MATS,13011.32,USD,111LowPVC25EV
700324,MANU123,44.77,2018-11-12,2018-11-12,5,5,56.86,MATS,13011.32,USD,111DeePol27LR
700324,MANU123,42.8,2018-11-12,2018-11-12,5,5,54.36,MATS,13011.32,USD,112MedPol23ER
700324,MANU123,17.87,2018-11-12,2018-11-12,5,5,22.69,MATS,13011.32,USD,113BlPVCLLBV
700324,MANU123,24.18,2018-11-12,2018-11-12,10,10,30.71,MATS,13011.32,USD,118MedPol23ER
700324,MANU123,27.65,2018-11-12,2018-11-12,5,5,35.12,MATS,13011.32,USD,119LowPVC25EV
700324,MANU123,13.21,2018-11-12,2018-11-12,15,15,16.78,MATS,13011.32,USD,119MedPol23SR
700324,MANU123,39.42,2018-11-12,2018-11-12,7,7,50.06,MATS,13011.32,USD,121HarPol19ER
700324,MANU123,49.19,2018-11-12,2018-11-12,1,1,62.47,MATS,13011.32,USD,121HFPol0ERA
700324,MANU123,33.07,2018-11-12,2018-11-12,5,5,42,MATS,13011.32,USD,121HarPVC20EV
700324,MANU123,18.78,2018-11-12,2018-11-12,60,60,23.85,MATS,13011.32,USD,121HarPol19ER
700324,MANU123,69.25,2018-11-12,2018-11-12,1,1,87.95,MATS,13011.32,USD,121HarPol19ER
700324,MANU123,37.08,2018-11-12,2018-11-12,5,5,47.09,MATS,13011.32,USD,123HarPol19ER
700324,MANU123,16.2,2018-11-12,2018-11-12,45,45,20.57,MATS,13011.32,USD,123TeTem48EG
700324,MANU123,41.7,2018-11-12,2018-11-12,10,10,52.96,MATS,13011.32,USD,124StuPVC0PBV
700324,MANU123,67.25,2018-11-12,2018-11-12,10,10,85.41,MATS,13011.32,USD,124BlPVCHEBV
700324,MANU123,12.23,2018-11-12,2018-11-12,35,35,15.53,MATS,13011.32,USD,311AntPVC26EV
700324,MANU123,23.52,2018-11-12,2018-11-12,35,35,29.87,MATS,13011.32,USD,313AntPVC26LV
700324,MANU123,16.75,2018-11-12,2018-11-12,5,5,21.27,MATS,13011.32,USD,ECORecRec48EP
700324,MANU123,19.68,2018-11-12,2018-11-12,5,5,24.99,MATS,13011.32,USD,ECORecRec51EP
700324,MANU123,27,2018-11-12,2018-11-12,5,5,34.29,MATS,13011.32,USD,ECORecRec60EP
700324,MANU123,30.35,2018-11-12,2018-11-12,5,5,38.54,MATS,13011.32,USD,ECOEvRec48EP
700324,MANU123,15.99,2018-11-12,2018-11-12,5,5,20.31,MATS,13011.32,USD,ECOEvRec60EP
700324,MANU123,24.72,2018-11-12,2018-11-12,5,5,31.39,MATS,13011.32,USD,FBDCrDes36CV
700324,MANU123,12.22,2018-11-12,2018-11-12,15,15,15.52,MATS,13011.32,USD,FCAPoAntA12S
700324,MANU123,17.59,2018-11-12,2018-11-12,10,10,22.34,MATS,13011.32,USD,FCAAnAnt24BK
700324,MANU123,61.34,2018-11-12,2018-11-12,2,2,77.9,MATS,13011.32,USD,FCAAnAnt24BK
700324,MANU123,14.98,2018-11-12,2018-11-12,10,10,19.02,MATS,13011.32,USD,FCAAnAnt24GY
700324,MANU123,14.98,2018-11-12,2018-11-12,15,15,19.02,MATS,13011.32,USD,FCAAnAnt32BK
700324,MANU123,19.4,2018-11-12,2018-11-12,60,60,24.64,MATS,13011.32,USD,FCAAnAntXVBK
700324,MANU123,19.4,2018-11-12,2018-11-12,25,25,24.64,MATS,13011.32,USD,FCASyAnt35BK
700324,MANU123,31.35,2018-11-12,2018-11-12,5,5,39.81,MATS,13011.32,USD,FCDTeDes036G
700324,MANU123,9.42,2018-11-12,2018-11-12,10,10,11.96,MATS,13011.32,USD,FPD17Des722P
700324,MANU123,18.32,2018-11-12,2018-11-12,5,5,23.27,MATS,13011.32,USD,FPDCrDes24CV
700324,MANU123,10.62,2018-11-12,2018-11-12,10,10,13.49,MATS,13011.32,USD,FPD19Des924P
700324,MANU123,16.11,2018-11-12,2018-11-12,2,2,20.46,MATS,13011.32,USD,FPD19Des924P
700324,MANU123,3.69,2018-11-12,2018-11-12,60,60,4.69,DESK,13011.32,USD,FPRPreEnt36CH
700324,MANU123,6.65,2018-11-12,2018-11-12,40,40,8.45,DESK,13011.32,USD,M124Pol45ER
700324,MANU123,96.84,2018-11-12,2018-11-12,2,2,122.99,MATS,13011.32,USD,FICInAnt60BY
700329,MANU456,26.36,2018-11-19,2018-12-05,5,5,33.48,MATS,3120.25,USD,FLIPEnt648B
700328,MANU456,72.9,2018-11-19,2018-12-10,5,5,72.9,MATS,2612.76,,FMTPrEnt672B
700330,MANU123,34.54,2018-11-20,2018-11-30,5,5,43.87,MATS,11060.55,USD,111MedPol23ER
700330,MANU123,31.89,2018-11-20,2018-11-30,5,5,40.5,MATS,11060.55,USD,111MedPol23LR
700330,MANU123,38.99,2018-11-20,2018-11-30,5,5,49.52,MATS,11060.55,USD,111AllPol23ER
700330,MANU123,54.99,2018-11-20,2018-11-30,10,10,69.84,MATS,11060.55,USD,111AllPol23ER
700330,MANU123,69.79,2018-11-20,2018-11-30,2,2,88.63,MATS,11060.55,USD,111AllPol23ER
700330,MANU123,38.24,2018-11-20,2018-11-30,20,20,48.56,MATS,11060.55,USD,111MedPol23ER
700330,MANU123,20.84,2018-11-20,2018-11-30,40,40,26.47,MATS,11060.55,USD,111LowPVC25EV
700330,MANU123,44.77,2018-11-20,2018-11-30,10,10,56.86,MATS,11060.55,USD,111DeePol27LR
700330,MANU123,24.18,2018-11-20,2018-11-30,15,15,30.71,MATS,11060.55,USD,118MedPol23ER
700330,MANU123,27.65,2018-11-20,2018-11-30,5,5,35.12,MATS,11060.55,USD,119LowPVC25EV
700330,MANU123,13.21,2018-11-20,2018-11-30,20,20,16.78,MATS,11060.55,USD,119MedPol23SR
700330,MANU123,39.42,2018-11-20,2018-11-30,7,7,50.06,MATS,11060.55,USD,121HarPol19ER
700330,MANU123,49.19,2018-11-20,2018-11-30,3,3,62.47,MATS,11060.55,USD,121HFPol0ERA
700330,MANU123,33.07,2018-11-20,2018-11-30,5,5,42,MATS,11060.55,USD,121HarPVC20EV
700330,MANU123,18.78,2018-11-20,2018-11-30,60,60,23.85,MATS,11060.55,USD,121HarPol19ER
700330,MANU123,69.25,2018-11-20,2018-11-30,2,2,87.95,MATS,11060.55,USD,121HarPol19ER
700330,MANU123,56.94,2018-11-20,2018-11-30,4,4,72.31,MATS,11060.55,USD,123HarPVC20LV
700330,MANU123,16.2,2018-11-20,2018-11-30,20,20,20.57,MATS,11060.55,USD,123TeTem48EG
700330,MANU123,41.7,2018-11-20,2018-11-30,15,15,52.96,MATS,11060.55,USD,124StuPVC0PBV
700330,MANU123,21.32,2018-11-20,2018-11-30,5,5,27.08,MATS,11060.55,USD,129HarPVC20LV
700330,MANU123,12.23,2018-11-20,2018-11-30,60,60,15.53,MATS,11060.55,USD,311AntPVC26EV
700330,MANU123,14.33,2018-11-20,2018-11-30,5,5,18.2,MATS,11060.55,USD,311AntPVC26EV
700330,MANU123,23.52,2018-11-20,2018-11-30,5,5,29.87,MATS,11060.55,USD,313AntPVC26LV
700330,MANU123,20.05,2018-11-20,2018-11-30,5,5,25.46,MATS,11060.55,USD,319AntPVC26LV
700330,MANU123,16.75,2018-11-20,2018-11-30,5,5,21.27,MATS,11060.55,USD,ECORecRec48EP
700330,MANU123,19.68,2018-11-20,2018-11-30,5,5,24.99,MATS,11060.55,USD,ECORecRec51EP
700330,MANU123,30.35,2018-11-20,2018-11-30,5,5,38.54,MATS,11060.55,USD,ECOEvRec48EP
700330,MANU123,19.69,2018-11-20,2018-11-30,5,5,25.01,MATS,11060.55,USD,FCAAnAnt24BK
700330,MANU123,14.98,2018-11-20,2018-11-30,45,45,19.02,MATS,11060.55,USD,FCAAnAnt24GY
700330,MANU123,14.98,2018-11-20,2018-11-30,15,15,19.02,MATS,11060.55,USD,FCAAnAnt32BK
700330,MANU123,19.4,2018-11-20,2018-11-30,25,25,24.64,MATS,11060.55,USD,FCAAnAntXVBK
700330,MANU123,31.35,2018-11-20,2018-11-30,5,5,39.81,MATS,11060.55,USD,FCDTeDes036G
700330,MANU123,18.32,2018-11-20,2018-11-30,5,5,23.27,MATS,11060.55,USD,FPDCrDes24CV
700330,MANU123,27.59,2018-11-20,2018-11-30,5,5,35.04,MATS,11060.55,USD,FPD19Des924P
700330,MANU123,3.2,2018-11-20,2018-11-30,30,30,4.06,DESK,11060.55,USD,FPD19Des924P
700330,MANU123,3.69,2018-11-20,2018-11-30,30,30,4.69,DESK,11060.55,USD,FPRPreEnt36CH
700330,MANU123,6.65,2018-11-20,2018-11-30,20,20,8.45,DESK,11060.55,USD,M124Pol45ER
700333,MANU456,14.5,2018-11-22,2018-12-18,15,15,18.42,MATS,3036.55,USD,FLIPEnt436B
700334,MANU456,34.23,2018-11-24,2018-12-18,4,4,34.23,MATS,1634.44,,FNEWiEnt72CH
700336,MANU123,31.89,2018-11-27,2018-12-04,5,5,40.5,MATS,6690.18,USD,111MedPol23LR
700336,MANU123,40.38,2018-11-27,2018-12-04,5,5,51.28,MATS,6690.18,USD,111DeePol27ER
700336,MANU123,54.99,2018-11-27,2018-12-04,2,2,69.84,MATS,6690.18,USD,111AllPol23ER
700336,MANU123,69.79,2018-11-27,2018-12-04,1,1,88.63,MATS,6690.18,USD,111AllPol23ER
700336,MANU123,50.67,2018-11-27,2018-12-04,5,5,64.35,MATS,6690.18,USD,113AllPol23ER
700336,MANU123,17.87,2018-11-27,2018-12-04,5,5,22.69,MATS,6690.18,USD,113BlPVCLLBV
700336,MANU123,13.21,2018-11-27,2018-12-04,15,15,16.78,MATS,6690.18,USD,119MedPol23SR
700336,MANU123,39.42,2018-11-27,2018-12-04,3,3,50.06,MATS,6690.18,USD,121HarPol19ER
700336,MANU123,49.19,2018-11-27,2018-12-04,3,3,62.47,MATS,6690.18,USD,121HFPol0ERA
700336,MANU123,18.78,2018-11-27,2018-12-04,25,25,23.85,MATS,6690.18,USD,121HarPol19ER
700336,MANU123,69.25,2018-11-27,2018-12-04,3,3,87.95,MATS,6690.18,USD,121HarPol19ER
700336,MANU123,37.08,2018-11-27,2018-12-04,5,5,47.09,MATS,6690.18,USD,123HarPol19ER
700336,MANU123,16.2,2018-11-27,2018-12-04,15,15,20.57,MATS,6690.18,USD,123TeTem48EG
700336,MANU123,41.7,2018-11-27,2018-12-04,20,20,52.96,MATS,6690.18,USD,124StuPVC0PBV
700336,MANU123,16.32,2018-11-27,2018-12-04,2,2,20.73,MATS,6690.18,USD,124TeTem53EG
700336,MANU123,16.32,2018-11-27,2018-12-04,2,2,20.73,MATS,6690.18,USD,124TeTem53EG
700336,MANU123,67.25,2018-11-27,2018-12-04,10,10,85.41,MATS,6690.18,USD,124BlPVCHEBV
700336,MANU123,23.52,2018-11-27,2018-12-04,5,5,29.87,MATS,6690.18,USD,313AntPVC26LV
700336,MANU123,16.75,2018-11-27,2018-12-04,5,5,21.27,MATS,6690.18,USD,ECORecRec48EP
700336,MANU123,19.68,2018-11-27,2018-12-04,5,5,24.99,MATS,6690.18,USD,ECORecRec51EP
700336,MANU123,30.35,2018-11-27,2018-12-04,10,10,38.54,MATS,6690.18,USD,ECOEvRec48EP
700336,MANU123,24.72,2018-11-27,2018-12-04,10,10,31.39,MATS,6690.18,USD,FBDCrDes36CV
700336,MANU123,12.22,2018-11-27,2018-12-04,20,20,15.52,MATS,6690.18,USD,FCAPoAntA12S
700336,MANU123,19.69,2018-11-27,2018-12-04,10,10,25.01,MATS,6690.18,USD,FCAAnAnt24BK
700336,MANU123,14.98,2018-11-27,2018-12-04,5,5,19.02,MATS,6690.18,USD,FCAAnAnt24GY
700336,MANU123,19.4,2018-11-27,2018-12-04,10,10,24.64,MATS,6690.18,USD,FCAAnAntXVBK
700336,MANU123,19.4,2018-11-27,2018-12-04,5,5,24.64,MATS,6690.18,USD,FCASyAnt35BK
700336,MANU123,31.35,2018-11-27,2018-12-04,5,5,39.81,MATS,6690.18,USD,FCDTeDes036G
700336,MANU123,9.42,2018-11-27,2018-12-04,10,10,11.96,MATS,6690.18,USD,FPD17Des722P
700336,MANU123,16.11,2018-11-27,2018-12-04,10,10,20.46,MATS,6690.18,USD,FPD19Des924P
700336,MANU123,6.65,2018-11-27,2018-12-04,40,40,8.45,DESK,6690.18,USD,M124Pol45ER
700335,MANU456,72.9,2018-11-27,2019-01-22,5,5,72.9,MATS,6084.05,,FMTPrEnt672B
700335,MANU456,34.23,2018-11-27,2019-01-22,2,2,34.23,MATS,6084.05,,FNEWiEnt72CH
700335,MANU456,52.36,2018-11-27,2019-01-22,2,2,52.36,MATS,6084.05,,FMTPrEnt672B
700335,MANU456,40.98,2018-11-27,2019-01-22,3,3,40.98,MATS,6084.05,,FNEWiEnt60CH
700335,MANU456,65.57,2018-11-27,2019-01-22,1,1,65.57,MATS,6084.05,,FNEWiEnt72CH
700341,MANU456,80.09,2018-12-07,2019-01-03,5,5,80.09,MATS,5485.2,,FNEWiEnt60CH
700341,MANU456,52.36,2018-12-07,2019-01-03,1,1,52.36,MATS,5485.2,,FMTPrEnt672B
700341,MANU456,40.98,2018-12-07,2019-01-03,1,1,40.98,MATS,5485.2,,FNEWiEnt60CH
700341,MANU456,65.57,2018-12-07,2019-01-03,2,2,65.57,MATS,5485.2,,FNEWiEnt72CH
700342,MANU456,0,2018-12-10,2018-12-21,10,10,0,MATS,3232.85,USD,FLIPEnt672B
11089445,MANU123,31.89,2018-12-11,2018-12-18,15,15,42.41,MATS,11862.09,USD,111MedPol23LR
11089445,MANU123,54.99,2018-12-11,2018-12-18,2,2,73.14,MATS,11862.09,USD,111AllPol23ER
